curl_6A50DEAA80D2727240CFF0668225151531 message units per second23 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9078A34E0A3608C3580DFCF398C306D1src=http:src=16 message units per second20 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9Vector Score: 10; ALERT threshold: 9; Alert Rules: 958030:973304:IPBLOCK-BURST4-67371:IPBLOCK-SUMMARY8-67371; Last Matched Message: XSS Attack Detected,3990001958030973304IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200XSS-ANOMALY,Unknown Bots (HTTP Libraries)Cross-site Scripting (XSS) AttackXSS Attack DetectedIP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat)Anomaly Score Exceeded for Cross-Site Scripting,REQUEST_HEADERS:RefererREQUEST_HEADERS:Referer,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/WEB_ATTACK/XSSOWASP_CRS/WEB_ATTACK/XSSIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATIONAKAMAI/POLICY/XSS_ANOMALY,1441
curl_9553712E6374FE0D828EDFC399B53D4044 message units per second32 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9553712E6374FE0D828EDFC399B53D4045 message units per second32 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9553712E6374FE0D828EDFC399B53D4046 message units per second44 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9A40C6A80D6898F15569CD384760FC4346 message units per second2 message units per second46 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARY,1
curl_9A40C6A80D6898F15569CD384760FC4346 message units per second4 message units per second46 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARY,1
curl_9A40C6A80D6898F15569CD384760FC4346 message units per second43 message units per second46 message units per second5 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67373,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
curl_9A40C6A80D6898F15569CD384760FC4346 message units per second45 message units per second46 message units per second5 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67373,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
curl_9AE1A0EFF85299E20B11E108DABCDFEF41 message units per second18 message units per second15 message units per second35 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9AE1A0EFF85299E20B11E108DABCDFEF45 message units per second41 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9AE1A0EFF85299E20B11E108DABCDFEF46 message units per second43 message units per second24 message units per second18 message units per second15 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9AE1A0EFF85299E20B11E108DABCDFEF46 message units per second43 message units per second28 message units per second18 message units per second15 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_9AE1A0EFF85299E20B11E108DABCDFEF46 message units per second43 message units per second54 message units per second18 message units per second15 message units per second35 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_A39AE763E1C059CEED84B780222A926544 message units per second41 message units per second41 message units per second44 message units per second42 message units per second19 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_A39AE763E1C059CEED84B780222A926544 message units per second42 message units per second41 message units per second14 message units per second11 message units per second19 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_A39AE763E1C059CEED84B780222A926544 message units per second42 message units per second41 message units per second44 message units per second42 message units per second19 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_B11432C6D574B0EBA8FA3140BF50A56C30 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_B5A6AEFE6AC7E2F8D857A8773169CA18,3990001,Unknown Bots (HTTP Libraries),,AKAMAI/BOT/UNKNOWN_BOT,1
curl_C35AF22D42FD875AA1CEF30EBD2EC322fopen\\(61 message units per second18 message units per second33 message units per second14 message units per secondVector Score: 5; ALERT threshold: 4; Alert Rules: 958976:IPBLOCK-BURST4-67371:IPBLOCK-BURST4-67373:IPBLOCK-SUMMARY8-67371:IPBLOCK-SUMMARY8-67373; Last Matched Message: PHP Injection Attack (Common Functions),3990001958976IPBLOCK-BURST4-67371IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67373PHP-INJECTION-ANOMALY,Unknown Bots (HTTP Libraries)PHP Injection Attack (Common Functions)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Anomaly Score Exceeded for PHP Injection,ARGS_NAMES:fopen\\(abc,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/WEB_ATTACK/PHP_INJECTIONIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYAKAMAI/POLICY/PHP_INJECTION_ANOMALY,151
curl_C97B6AC447867EE044596AF65E1B73BB35 message units per second41 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_C97B6AC447867EE044596AF65E1B73BB42 message units per second41 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_C97B6AC447867EE044596AF65E1B73BB44 message units per second36 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67373IPBLOCK-SUMMARY8-67373REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(5;POST Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(5;POST Requests)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_C9E829DAB9E964595EDCB842C5CA7F69fopen\\(29 message units per second26 message units per secondVector Score: 5; ALERT threshold: 4; Alert Rules: 958976:IPBLOCK-BURST4-67371:IPBLOCK-SUMMARY8-67371; Last Matched Message: PHP Injection Attack (Common Functions)WEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001958976IPBLOCK-BURST4-67371IPBLOCK-SUMMARY8-67371PHP-INJECTION-ANOMALYREP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)PHP Injection Attack (Common Functions)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)Anomaly Score Exceeded for PHP InjectionWeb Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),ARGS_NAMES:fopen\\(abc,AKAMAI/BOT/UNKNOWN_BOTOWASP_CRS/WEB_ATTACK/PHP_INJECTIONIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYAKAMAI/POLICY/PHP_INJECTION_ANOMALYREPUTATIONREPUTATIONREPUTATIONREPUTATION,151
curl_C9FCB9AAC83911FE86F21F7A1E467A6645 message units per second43 message units per second45 message units per second43 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_C9FCB9AAC83911FE86F21F7A1E467A6646 message units per second44 message units per second45 message units per second43 message units per secondWEBSCRP=9WEBSCRP=9WEBATCK=9WEBATCK=9,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372REP_164190REP_164192REP_164196REP_164200,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error)Web Scrapers (High Threat)Web Scrapers (Low Threat)Web Attackers (Low Threat)Web Attackers (High Threat),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARYREPUTATIONREPUTATIONREPUTATIONREPUTATION,1
curl_C9FCB9AAC83911FE86F21F7A1E467A6649 message units per second44 message units per second27 message units per second25 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
curl_C9FCB9AAC83911FE86F21F7A1E467A6649 message units per second47 message units per second27 message units per second25 message units per second,3990001IPBLOCK-BURST4-67371IPBLOCK-BURST4-67372IPBLOCK-SUMMARY8-67371IPBLOCK-SUMMARY8-67372,Unknown Bots (HTTP Libraries)IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(3;Page View Requests))IP 157.192.79.155 recently having excessive BURST qualification(4) rate on category bucket(4;Origin Error))IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(3;Page View Requests)IP 157.192.79.155 recently having excessive SUMMARY qualification(8) rate on category bucket(4;Origin Error),,AKAMAI/BOT/UNKNOWN_BOTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/BURSTIPBLOCK/ADAPTIVE/SUMMARYIPBLOCK/ADAPTIVE/SUMMARY,1
